,run,swim,limp,trudge,drift,hike,stagger,stride,gallop,taxi,cycle,skate,cross,walk,hasten,vault,hop,paddle,sail,row,tumble,descend,bike,scramble,exit,dash,glide,trot,inch,march,race,travel,canoe,scurry,float,creep,meander,ride,go,chase,rush,arrive,stumble,hurry,dart,speed,kayak,lurch,trek,fly,plunge,depart,journey,ascend,flee,wander,climb,raft,crawl,present,deliver,rent,read,pay,teach,offer,lease,relay,pass,award,trade,promise,sell,give,yield,transfer,allocate,dictate,allot,bequeath,explain,guarantee,grant,refund,ask,cede,assign,feed,tell,issue,deny,mail,forward,show
pay,0.8748382976265445,0.2552970698877925,0.5081259737576008,0.0030170202565999787,0.46519740626253325,0.4465727580952199,0.004770327878860792,0.3137701066863978,0.34412852078207906,0.3339975468122772,0.3439995023863066,0.4334850509139586,0.47572873098589147,0.7458717479298415,0.5520161485636085,0.22400232565399733,0.0,0.32062511625972134,0.7458210766536904,0.2373707725361688,0.12662087940461203,0.6223435399801674,0.011403264713439743,0.37626552628739734,0.003483754914597103,0.0015579825611976195,0.20653748234170938,0.0015085101282999894,0.036958498143349734,0.8148005329670188,0.416181183174319,0.8754571050167239,0.03309567168867247,0.27659675771330783,0.16783836130106325,0.3270248673897983,0.3627037339954541,0.6212570754963378,0.8642198448884824,0.41305653450444024,0.4707224107311573,0.5342949692766427,0.30633164109250727,0.5199439934034608,0.27929526266660837,0.0026128161859478266,0.0030170202565999787,0.13112601360186138,0.0015085101282999894,0.738885432263711,0.2558433177596782,0.5452824076671674,0.6336828738416135,0.6181908729311355,0.770434240368713,0.32644668417516626,0.49398226748270097,0.28434967937347805,0.33235438818565477,0.890522616297618,0.8506603114876347,0.6407847266525469,0.607258743592585,1.0000000000000118,0.7442367128152249,0.8924692764917541,0.7230334530734622,0.658139987547055,0.8012097430218813,0.8613029803603047,0.3970111791023644,0.7811845810622595,0.7851097461496125,0.9119103873872404,0.6403034969971821,0.8631346387407426,0.8095068990719583,0.4153550031602917,0.6193106495783818,0.45914268043345535,0.6361882178779114,0.444534521593367,0.9041530577803274,0.28755704737250304,0.5210887309261251,0.4607182420012021,0.8815306385278561,0.5719164318130248,0.5884577939446363,0.7993286233571967,0.6065059187157297,0.5981922936365504,0.7458966018458161,0.8553555756396507
teach,0.6744213111661775,0.21536688093492093,0.39205971943844986,0.0,0.3534178049864112,0.3856489463911957,0.009535709557390103,0.218620569477119,0.29251832027972324,0.2683021756104422,0.38221567735380474,0.2425315907883805,0.3522548452078777,0.6246813081426146,0.42460804642876604,0.15458808718413558,0.0,0.21385860435701562,0.5844301979437854,0.181730149348353,0.09166383831547614,0.5087595177936354,0.011397352873296058,0.3080073047805716,0.0,0.007785874250328859,0.19077691576424816,0.0,0.018846600816993016,0.6089039126654006,0.2831178256063839,0.7168745756224315,0.0,0.1955401818522215,0.11896190760189129,0.2386634860281816,0.2572501268853685,0.4783947116590173,0.7147779847372422,0.3022769275457372,0.3588304595124557,0.38853432776115643,0.21956617172821802,0.39938642214577447,0.1955401818522215,0.00870487204400027,0.0,0.06897791232529762,0.02261592098039162,0.5830614335013623,0.18394282397385184,0.3858315910175785,0.5642677257036643,0.4698905926605164,0.593037693458361,0.22991064207486314,0.377754393374159,0.22949961489725654,0.2703807663481769,0.7379440634415877,0.7230365439826395,0.5565464561124426,0.6098540117702402,0.7442367128152249,1.0000000000000036,0.8036306293153328,0.6643433651874834,0.5725340423744364,0.7228020501665793,0.7517331653417598,0.33316773493949275,0.6409291079196211,0.6868873449644495,0.7645209588626095,0.49039964896070964,0.7118804129108338,0.7037127736965667,0.44805823306641485,0.5538506362786494,0.3999082758493746,0.6116927565116487,0.3983055218289909,0.7662188954493422,0.2828094405337202,0.36309792126240115,0.36250235491322935,0.7245592976737878,0.5199710234282833,0.5143540874744361,0.6938158561514083,0.4976015832651655,0.5119268800756843,0.5902508910670954,0.7395163585975734
offer,0.7944724974780929,0.25372809875815205,0.4394708874075229,0.007961874286580397,0.41034014410908887,0.4807475761828821,0.008812180016332785,0.23089435431083152,0.34798284679361235,0.315430190144272,0.3593794639827662,0.28847711929250597,0.3935657453133802,0.6929300540308517,0.5058777682301627,0.16608191132037622,0.0,0.26321964648497836,0.655678078867593,0.19193283410137013,0.0921256687988738,0.6010586938870092,0.0015046528094465382,0.3082382759518982,0.0,0.0010278735505507646,0.274462144347129,0.0059714057149352975,0.01890945143062844,0.7156864349082751,0.3876990451215398,0.863509643815016,0.018387161050444606,0.20651818874397634,0.13120701933196346,0.3102769582296477,0.2748155543830812,0.5506832072646858,0.848129232395237,0.4157044283817993,0.43931837359326187,0.4272024424758872,0.23511378124454124,0.5000876838065355,0.2136395055972169,0.0022983951313055753,0.003980937143290199,0.12748831681650094,0.0,0.7213193044744293,0.2062125440224323,0.506174309976911,0.6448927679052432,0.5454323760277556,0.6939951498239781,0.28673221668264776,0.4386944682586544,0.2921891370925828,0.3506745326103107,0.9006494820557638,0.8727463048044205,0.6718607940514605,0.6619653005974812,0.8924692764917541,0.8036306293153328,1.0000000000000169,0.8009252739450506,0.6941049765920432,0.8783707110681807,0.8933403769909821,0.43002083063345997,0.8025912504186075,0.8781897474128164,0.932007806309097,0.5888529622721146,0.8532488866511995,0.8315462758366461,0.523612704499397,0.6588468099180597,0.5258589916585555,0.6556717241181077,0.47946120368273054,0.9237614965522793,0.369109031544917,0.4883415642927081,0.47304549760675996,0.8643596422862617,0.6334376981878173,0.5961046896622438,0.8558329748839901,0.6457040034447388,0.6205802942218293,0.7085126490151235,0.9003274409145481
lease,0.630520730867908,0.21882049026805156,0.34779774684283427,0.01965323172376753,0.32300553422478134,0.44500719186592547,0.0,0.16705246965202397,0.2974958988369132,0.27978545735996013,0.3201220010973796,0.16267391397317124,0.3052122489394715,0.5815780709761789,0.4023740104190815,0.11812393410490607,0.0,0.17154747052318503,0.5199979815783887,0.1483786456324556,0.07323200112416832,0.5250909074731478,0.01485644674280404,0.2414539897491439,0.0,0.005074442611020462,0.24867766404325686,0.009826615861883764,0.039306463447535064,0.5608522630747355,0.27296155171899333,0.7347779237136456,0.011346798626163276,0.1494162711804585,0.09225494240791904,0.24591540137675746,0.20427873997794319,0.446247483238136,0.7209213838331117,0.3371276172979674,0.34501959438565133,0.30407810012891934,0.17490272085161426,0.4159877913066987,0.1494162711804585,0.0,0.0,0.11089232039072776,0.0,0.5810629358744961,0.13757262206637266,0.3860622131793774,0.5669655266763689,0.4564520029908188,0.5500736187659006,0.22954861296300633,0.3807151489177938,0.2376829616381394,0.30402900265921445,0.7777685599279179,0.7301150314179417,0.6999438169367445,0.5632231674115378,0.7230334530734622,0.6643433651874834,0.8009252739450506,0.9999999999999962,0.6121825277798622,0.7870894612610503,0.7743378598797745,0.39253892804705615,0.7030213379253923,0.8344032140228956,0.8019117861460701,0.49104933834243597,0.7428155769221687,0.7301845868360801,0.5050786940209149,0.5804298471957919,0.47999080983730186,0.5176156370880526,0.3829205087138854,0.7936580772480334,0.35365658935421296,0.3605200016676696,0.41799999446880876,0.7403491870751711,0.5726351040003738,0.4664072556043041,0.7384735785215144,0.5059050636028938,0.5252706074344329,0.5892878376358599,0.7782891169274442
relay,0.5576477030148682,0.20748399114511143,0.30266678292122684,0.0,0.27522685609690534,0.37650484550074026,0.0,0.13060462968966793,0.24364375533046873,0.22018039756960364,0.2584287788416526,0.14277911437092639,0.26426581754967376,0.5041787091002257,0.36104069063567984,0.09235141930792208,0.0,0.18525173384856053,0.4785482636865054,0.12109304060452417,0.08324444441914705,0.4262575837915795,0.0,0.21456474877588302,0.0,0.008430492595427845,0.2595391407728077,0.0,0.0,0.5045157336546243,0.31562785508336405,0.6768160250554477,0.03770230905437058,0.1168163320649139,0.0864176125831753,0.22150562347019634,0.1536820512353484,0.4140169448131079,0.6499076074333153,0.3675600090701211,0.3208674469263337,0.30208649098202933,0.18491260908505724,0.3741791467523169,0.13141837357302813,0.009425577263592643,0.0,0.09460584170584466,0.0,0.6247229912008334,0.12407439820518454,0.3686899302895643,0.5404870153307676,0.3719189831917833,0.47960723529908067,0.2171654035037779,0.2924790158341107,0.2519047674541616,0.30563534305545886,0.6666767432556105,0.6984874224868416,0.49735972676836804,0.5343047313962062,0.658139987547055,0.5725340423744364,0.6941049765920432,0.6121825277798622,1.0000000000000013,0.6768774141457944,0.6983620907197752,0.3624297117439927,0.5568247340624713,0.6987657737360521,0.6955354373140809,0.3958374534421654,0.6803273030094018,0.6309183380122989,0.40842084628159814,0.46653986152334215,0.4158687799582462,0.45246054919316914,0.28525775400982994,0.675106255616465,0.29377603477078074,0.33480031428918755,0.37330109965117464,0.6897313698794251,0.5202918649503142,0.424858732778762,0.6675631863215085,0.4556351874447063,0.5168575576833055,0.5091959982520057,0.6763006668251292
pass,0.7503533512467068,0.2512721404524349,0.37782491423335113,0.005604374015313803,0.4245221142451568,0.51229828212266,0.010633552048713,0.19895527754364,0.3405341181150563,0.30024149501289,0.286718141806656,0.22406558028859108,0.38858852147029843,0.6376574919760954,0.46090525526432624,0.13870118046869243,0.005604374015313803,0.22869626398474152,0.5970995753475609,0.15737130415680672,0.08023489653791124,0.5754727110598681,0.0,0.24819370639246835,0.02264980792466537,0.00434112944544559,0.2936552940919449,0.0028021870076569014,0.018214215549769857,0.653099056128398,0.35712316642027375,0.8169051694958809,0.029121181617426908,0.1704319532662215,0.10690998962465077,0.30754038676705797,0.27367793476630004,0.5095088305110951,0.7987551409086331,0.3911546280260886,0.4166305045260523,0.35417089501982985,0.1919461840681104,0.47870877773925097,0.18045736228188156,0.008089217115951917,0.0,0.10854169616795836,0.0028021870076569014,0.6593466595388454,0.15916422203491198,0.5077650342618513,0.6416683836735216,0.4920418161776984,0.6467349495007765,0.2809272008495696,0.40603712860704966,0.29565396928184284,0.3793719662710376,0.8513497106627518,0.8067770894302029,0.6531197784190362,0.6530235186719587,0.8012097430218813,0.7228020501665793,0.8783707110681807,0.7870894612610503,0.6768774141457944,1.000000000000014,0.8249722764707654,0.4456382435995291,0.7646048267853972,0.8580811047122754,0.9089951828702817,0.5460305931941658,0.815443546989889,0.801969708264138,0.556999978418342,0.6160388888765206,0.6041659858576744,0.6023492833543918,0.3866504536480088,0.8733718709220504,0.3649394036513243,0.4344252910516354,0.4746723622261631,0.8175498551449799,0.6339789094342052,0.5679037690046645,0.7904404944528262,0.5679500723574158,0.536471500757073,0.6674418552602183,0.8665421779164728
award,0.7611698295008812,0.24219769967483262,0.43005066444680984,0.0,0.39746945849434373,0.4736014362366062,0.002847858859055869,0.24615635894766957,0.3385645936755706,0.3047712971848314,0.37808787576160835,0.26441396132400014,0.37574943164122165,0.6737291953841055,0.4963485314199314,0.1655681559785218,0.0,0.2469613041071434,0.6329797963178874,0.20437270735888047,0.08948579915839859,0.6130408145660634,0.0011346141278966598,0.3516519413538137,0.0,0.003875445035639754,0.24543468929156084,0.0015009534082174973,0.050281939175286165,0.6801974538129024,0.3800747574808528,0.8261669062185553,0.024264123919712836,0.25238878565794054,0.14421156593777498,0.30140128385331627,0.2596265620319328,0.5553832801757771,0.8162147335910411,0.4119528865683171,0.4047505506500058,0.4319792396297536,0.24327099656470672,0.4594394869854767,0.19734655048785776,0.011265486105580955,0.0,0.11902448942228974,0.0,0.7036570108773719,0.20172813806443168,0.4498859925727412,0.6222265565915476,0.5452830957014659,0.6460342280733673,0.2702703423746355,0.4722517194784429,0.26164327148904454,0.31530858772069525,0.8589433278414758,0.8399813139297581,0.6313393339145695,0.618072039209415,0.8613029803603047,0.7517331653417598,0.8933403769909821,0.7743378598797745,0.6983620907197752,0.8249722764707654,0.9999999999999996,0.42546410942635626,0.7516744336279799,0.8338045426924998,0.8889535475674987,0.5669732465797955,0.8193893228341347,0.8169863265921489,0.49451823345174656,0.6633231352357124,0.4931062644800499,0.6127031595870793,0.4167058646066178,0.8787828569062486,0.3492910978046426,0.44364354842336523,0.44579236776454134,0.8536982285730993,0.644616892133705,0.550294375756603,0.8260733731756756,0.5895584085641428,0.6087972352882735,0.6989649703217564,0.8513038589702265
trade,0.3412736728123409,0.14327521824999037,0.1526010006110512,0.0,0.1885664190241346,0.25139552718183944,0.0,0.06851887098275317,0.16069099615140686,0.1475997454924995,0.11396497626105724,0.10700849841736612,0.15717372256131107,0.3466698495642979,0.19237168989507067,0.04845015831115092,0.0,0.08971226080325133,0.27220179851173876,0.06806659626466627,0.026875312322338835,0.2788825141440319,0.0,0.08809569126353978,0.0,0.0,0.18895888662665897,0.0,0.01712971774568829,0.3342053792006872,0.18842689520257117,0.43391519248692656,0.01977969430323089,0.06128514130358956,0.03934919502449406,0.14461451843272152,0.08734476504760122,0.2939843904025645,0.4273349668695131,0.198341839224567,0.21632468717875525,0.20952001748760762,0.09239082678541763,0.30679349706097514,0.06128514130358956,0.0,0.0,0.14628641811943668,0.0,0.34975660190127333,0.07537075808102849,0.23806170119274128,0.31643063698985413,0.223635274249683,0.33839098853431165,0.18895888662665897,0.19031280090808336,0.15001530846562136,0.22279504396402605,0.43555317274308236,0.405290427551028,0.3409866766152169,0.40393580852234284,0.3970111791023644,0.33316773493949275,0.43002083063345997,0.39253892804705615,0.3624297117439927,0.4456382435995291,0.42546410942635626,0.9999999999999999,0.37335121992710407,0.4459160660887543,0.4513656748680312,0.37228196065798747,0.42635498184327386,0.3969897524133868,0.2960809256294845,0.2852320850928853,0.3283893514297118,0.27455255214920654,0.1757843692040976,0.41570922606157773,0.1724089927836218,0.24493710088392506,0.24192528912525815,0.43515588287301277,0.30988187741728407,0.2517650029902627,0.3849291998562839,0.23764660486896702,0.2731229603497752,0.3015636512195673,0.4367189020644453
promise,0.7002152475023707,0.2089671234395223,0.4005913085923523,0.0,0.3602190798210558,0.4142275593106154,0.0,0.2287698409721183,0.3015113445777636,0.2999676220412011,0.27195944130745475,0.31180666185839023,0.34747282522790696,0.6170891434530136,0.4383727121020361,0.16176470588235292,0.0,0.22691669112072338,0.5941176470588234,0.16527984910265187,0.09788826992209926,0.5317726590215742,0.0,0.2852195419912124,0.0,0.0,0.2294157338705618,0.0,0.010398629135096286,0.6616311698604737,0.31426968052735443,0.7316695253335076,0.024014605321403704,0.20461796624618925,0.12670499307156874,0.26336559079222466,0.26919274228577295,0.49552837222975427,0.7325034950573347,0.32553621871329375,0.3817239090726637,0.3652622750599066,0.21312693171372066,0.4167599461365152,0.20461796624618925,0.0,0.0,0.14589139903994608,0.020797258270192572,0.5942648674090546,0.19133477608577168,0.4668972901878689,0.5588068242597459,0.5182733306883508,0.6248050185237571,0.22266821228613348,0.42813971099872483,0.23417251859895433,0.29918535319581235,0.7858269116460094,0.7238919723720174,0.561590879838167,0.5567402190644688,0.7811845810622595,0.6409291079196211,0.8025912504186075,0.7030213379253923,0.5568247340624713,0.7646048267853972,0.7516744336279799,0.37335121992710407,1.0000000000000016,0.7410501253208734,0.8236661702936812,0.5350073940420066,0.7258449343610529,0.7089275441918169,0.46668427987056943,0.5756090938447932,0.46423834544262976,0.543406053528233,0.409536635141502,0.807100319593996,0.2981259023859767,0.4147655950305904,0.43883533196387875,0.7480843024364369,0.5107106065018525,0.4879485015550968,0.7218720768093827,0.539862349484776,0.4842786542580118,0.625262465083525,0.7764928462324585
sell,0.6767714244801006,0.24322768726460278,0.34047046740909215,0.02936587972810707,0.34021826455799026,0.49348809701977125,0.006428981453218925,0.1524766832036329,0.3207469624538811,0.28582656283494917,0.30005538594821973,0.18238884712266423,0.30489850007359054,0.6055352589181797,0.45116468103431256,0.12299158286357594,0.0022589138252390056,0.2075258072599684,0.540814464246874,0.14750581955018632,0.06335035120930017,0.5781239888242541,0.005976524214708028,0.21621032327287626,0.0,0.0005832490417112241,0.3081795814023889,0.014682939864053534,0.037836806572753345,0.612074754496114,0.34837470993685987,0.8060023872302935,0.011737660545701164,0.1363792914508094,0.0905822329711804,0.30240313626150167,0.17986183630053057,0.49006253171496356,0.7968576075667586,0.4209105479599091,0.3963422784649715,0.32777708039263553,0.17026685983469633,0.4744523821425005,0.1394099423719385,0.0071730147779284865,0.0022589138252390056,0.10988948010426763,0.0022589138252390056,0.6746164865842522,0.13779374333957936,0.446451024529673,0.6191465617677508,0.46196517234533113,0.5849275189349739,0.26017538976896093,0.38855029839971866,0.28873286480985877,0.3550109416528659,0.8522003443732171,0.8302347585467738,0.6531839522449587,0.640251860190027,0.7851097461496125,0.6868873449644495,0.8781897474128164,0.8344032140228956,0.6987657737360521,0.8580811047122754,0.8338045426924998,0.4459160660887543,0.7410501253208734,1.000000000000013,0.8745878258446782,0.5034559003843151,0.8241169746170238,0.7999657645373165,0.5467942737825797,0.6089377967170185,0.5445758067484275,0.5859827751709131,0.3776288850551974,0.8524733529482665,0.3875412699601914,0.42542647653156684,0.47455625231834253,0.8175538463873514,0.638267896785128,0.5257255815289545,0.8109280480317183,0.5818471609971737,0.5643528761616781,0.6505347997022277,0.8727457613631783
give,0.8093753487010357,0.26036202298895383,0.42787326951234744,0.007288138709848342,0.41839645958948135,0.5154059447058751,0.006273937739398492,0.22674209319528177,0.359799449417766,0.3230199418536695,0.35033331302017,0.3226842471934269,0.38339573125282833,0.7138236913723968,0.5024901899098886,0.1621918550108021,0.0016195863799662981,0.2545527161623824,0.6632492539721201,0.19397921856971234,0.0938587848123034,0.6447821650624196,0.007345753351162608,0.30089601244945297,0.001636370106786439,0.0027181401335199936,0.28447264444988873,0.0042514142474115325,0.039173745565434834,0.7627427593154249,0.39936300819335613,0.8854691608024038,0.018467605490875526,0.2033475192842526,0.12590726900665777,0.33120552719936447,0.2670449182096246,0.5809881961305369,0.8848545177656476,0.4198998176295309,0.4640928431666841,0.41501044613138044,0.23503683787208815,0.53140283908964,0.2060636482150307,0.013792262328628556,0.002834276164941022,0.11595927320952146,0.003846517652419958,0.7117957647503709,0.20277221477178053,0.5054907555245554,0.6676908897955985,0.5655417551408893,0.7093311929835306,0.2995140287904625,0.4728970519981077,0.31187251149842943,0.3958845048577368,0.9160753227894419,0.8615673370237676,0.6715149093541836,0.6705591347337668,0.9119103873872404,0.7645209588626095,0.932007806309097,0.8019117861460701,0.6955354373140809,0.9089951828702817,0.8889535475674987,0.4513656748680312,0.8236661702936812,0.8745878258446782,1.000000000000034,0.5949947221854875,0.8777695850072249,0.8621511705765316,0.5783883657089733,0.6701967155343944,0.60300341364667,0.6632765507650068,0.42504834766103605,0.9304582982492092,0.3544846578785211,0.4678910205463103,0.5011095944667971,0.9004505792418914,0.6466155438159636,0.5977469963861914,0.8372746089908125,0.5847668970929438,0.5872019191984637,0.7322724719100132,0.9106012124509614
yield,0.6298435641427494,0.17866299789880707,0.36486631162435246,0.0,0.34143167982105604,0.27896920175663387,0.0,0.2587274448341005,0.2206435063179476,0.28386110313813034,0.13567119229501817,0.3578855969344618,0.3624202131134657,0.539513203009423,0.3448385543677204,0.1829479307212608,0.0,0.24196695924791364,0.5521701181768964,0.15665959878561245,0.10148125307008302,0.3845202497830406,0.0,0.27456790064026987,0.0,0.03817322228759122,0.10792577259390536,0.0,0.0,0.5758198971771058,0.2915817235431925,0.5891297478658346,0.0,0.23141286171755018,0.1292023203299732,0.23402777931329644,0.304443759210249,0.4272495424657378,0.5795532522472315,0.23775851718273702,0.34147364521520923,0.3979890626350514,0.229256124435439,0.44903076686783255,0.23141286171755018,0.0,0.0,0.07891113088601634,0.0,0.463542050352006,0.2069819558672804,0.3852521301006298,0.4389219012862158,0.47433742745782487,0.605808951850576,0.26381855522954645,0.33922513067913096,0.18496594820594264,0.276783017299077,0.629134028308674,0.5634779239150366,0.4478492613926982,0.4187299794129873,0.6403034969971821,0.49039964896070964,0.5888529622721146,0.49104933834243597,0.3958374534421654,0.5460305931941658,0.5669732465797955,0.37228196065798747,0.5350073940420066,0.5034559003843151,0.5949947221854875,1.0000000000000002,0.5715164236781167,0.5390037882067849,0.2297649017058545,0.4158444540290741,0.34943222945907154,0.38259579639709507,0.3229113699412373,0.6130085298698263,0.13527622437602801,0.43114854308280753,0.295181982230901,0.5710281531183866,0.3243600958300033,0.3937224745739057,0.5196722259120127,0.4466740931825912,0.34341770549676487,0.4991584326314422,0.5806958235767885
transfer,0.8055682961696885,0.284291951540678,0.47814541442002184,0.02336337711391886,0.44543187044282445,0.4614601885887737,0.01169790187296051,0.2871748436919193,0.33622348975922983,0.31254515068013744,0.2521398666581278,0.31987344266721845,0.46169681629191184,0.7163440218234144,0.49683532296687816,0.2044399795597988,0.0038938961856531435,0.30887242409174376,0.724694984783018,0.23776496782498308,0.1160756923250609,0.6507529656252139,0.008094649308696668,0.3095647467594248,0.010116639049424846,0.003518898851742216,0.2930964450591511,0.014602110696199289,0.07398402752740971,0.7653436107846019,0.40063865199053444,0.8743687266178387,0.011240710054916496,0.24727927054391097,0.15575596880688225,0.3533902162493338,0.32837202434063284,0.6160346986361981,0.8342020668772245,0.41183365287108675,0.47392896790131456,0.48248496619923215,0.253338002326502,0.4948839102002995,0.25685698876920326,0.011802745557662319,0.005840844278479715,0.13895238271255073,0.017522532835439145,0.7639811897524821,0.1841812895813937,0.533222273417245,0.6611527978469824,0.585757469351937,0.735980026055637,0.3467886817617974,0.4778410654142926,0.307722789507656,0.3644931421963491,0.8566907034570009,0.833464241346193,0.6370345431927892,0.6155501788556308,0.8631346387407426,0.7118804129108338,0.8532488866511995,0.7428155769221687,0.6803273030094018,0.815443546989889,0.8193893228341347,0.42635498184327386,0.7258449343610529,0.8241169746170238,0.8777695850072249,0.5715164236781167,1.0000000000000406,0.8345905417212055,0.46360454535216333,0.5633934474919284,0.4982556308035573,0.5743742579801938,0.41916432234406076,0.8714804393577439,0.2992820550731862,0.43700417955876997,0.4824251792418263,0.920580787379491,0.6050499532226389,0.5243965384944946,0.7861180274242751,0.5652199226516624,0.5597773036125755,0.74106965023191,0.8470679724892604
allocate,0.7687691539114033,0.2618225887340866,0.42250685893665296,0.010085073438763683,0.4269921234089397,0.4577688800814914,0.022324261705591927,0.2420417625303284,0.35047361570786717,0.2965898521132718,0.3077187117042999,0.2567288888302974,0.4092282874211839,0.6621226204849744,0.4861394494486782,0.19967426688479573,0.0,0.29049813522603135,0.668001183760044,0.20304169261389987,0.11273720064752007,0.6663032863361824,0.01143539840262501,0.30687437749380925,0.0,0.002603954764907368,0.269942465998318,0.010085073438763683,0.05294663555350934,0.6866496716973594,0.38883560925011074,0.8163278777821383,0.0,0.2119785518112397,0.12842425623018072,0.33600442782192774,0.2867876156822879,0.5370910196266931,0.7955937133812288,0.37518797760150124,0.4113090520200891,0.415925479128652,0.24613665553753142,0.46166436322186905,0.23001927962496224,0.008733929797001034,0.010085073438763683,0.1522579688299679,0.0,0.6919810007215077,0.17951430720999356,0.4541663489657048,0.6326861851374134,0.5622711088409824,0.6690862684626482,0.27648652578009536,0.4974017118844142,0.32594689271498856,0.36866708268424875,0.8307871266989622,0.7900287097114954,0.6053198246842892,0.5809990662841835,0.8095068990719583,0.7037127736965667,0.8315462758366461,0.7301845868360801,0.6309183380122989,0.801969708264138,0.8169863265921489,0.3969897524133868,0.7089275441918169,0.7999657645373165,0.8621511705765316,0.5390037882067849,0.8345905417212055,1.0000000000000042,0.4862521745923734,0.6229280164140985,0.5045335419998824,0.56490528093575,0.39229272910689283,0.8461782614282064,0.3106677747843789,0.43831044378780704,0.4383201017322546,0.8544678490781517,0.6121514351053624,0.5181108605513777,0.7787430434919063,0.5050012791316465,0.5350372336963867,0.7004505468686949,0.8206862447845618
dictate,0.30398281782326325,0.13175754831376074,0.13689641954834839,0.0,0.12255267066907441,0.34966918088621907,0.0,0.0,0.17778975055468982,0.14910501299480672,0.1913115809148403,0.0473580093384439,0.05917730202092276,0.32375934591434885,0.1309793926685632,0.0,0.0,0.0,0.23001687111065416,0.02008250777095926,0.0,0.3341642050183906,0.0,0.04331988820450875,0.0,0.0,0.24595948397164086,0.0,0.0,0.3532106457042229,0.14740795291812,0.49365716759039446,0.0,0.0,0.007571521941231479,0.10285882219856123,0.0,0.25708355455569015,0.48790664325329647,0.21131926794080724,0.2263608334235802,0.05943962929568425,0.03066657580287297,0.2848436459479423,0.0,0.0,0.0,0.0,0.0,0.368445249252719,0.03032392174315613,0.18234920215644923,0.4092092925392476,0.2088064193118019,0.2757944538933907,0.13527771618440249,0.19386924631057353,0.1422669324192028,0.26891143130065087,0.49426509048253625,0.46187928656000654,0.35758660771044287,0.45168903961215023,0.4153550031602917,0.44805823306641485,0.523612704499397,0.5050786940209149,0.40842084628159814,0.556999978418342,0.49451823345174656,0.2960809256294845,0.46668427987056943,0.5467942737825797,0.5783883657089733,0.2297649017058545,0.46360454535216333,0.4862521745923734,1.0000000000000009,0.4307281029558886,0.40812691442714916,0.41451545278208674,0.18397624591989123,0.4782423848680353,0.2543395091990002,0.08557903798505424,0.2899736616009137,0.4893179808893966,0.39683721930938387,0.3015546620615838,0.4662277959388143,0.23212144504668525,0.3478392380269826,0.335175863189813,0.5180180046995817
allot,0.5294106573843355,0.1619319251915788,0.26411710016144085,0.0,0.25766268830978045,0.3715149647538137,0.0,0.11250879009260244,0.26385650108450426,0.21601697978185674,0.3936221213512464,0.17570920994297257,0.2072352685979067,0.471524590900193,0.3498940489008965,0.07955572841757302,0.0,0.12275715403505914,0.38909983535140275,0.1415704562852964,0.0441295781640688,0.3971245946877469,0.0,0.22501758018520485,0.0,0.0,0.1733876902759839,0.0,0.0,0.475053894432519,0.22814282435444375,0.5800465489279046,0.0,0.10063092108532556,0.058993419055884164,0.16961338288818967,0.13238873449220642,0.33508802513665514,0.5895551178576308,0.2593374808960837,0.30432256953606923,0.27052271869375377,0.13653613945140902,0.35932426031459785,0.10063092108532556,0.0,0.0,0.04289357409743247,0.02812719752315061,0.42581806932437327,0.1575123061296434,0.2856577701790253,0.41499147203893244,0.34621199999173324,0.4368116108893468,0.1551363544574593,0.27972774480235607,0.19940748776065007,0.24388805084398027,0.6328698565961851,0.5844184644420632,0.4698325908691827,0.4555537225753457,0.6193106495783818,0.5538506362786494,0.6588468099180597,0.5804298471957919,0.46653986152334215,0.6160388888765206,0.6633231352357124,0.2852320850928853,0.5756090938447932,0.6089377967170185,0.6701967155343944,0.4158444540290741,0.5633934474919284,0.6229280164140985,0.4307281029558886,1.0000000000000013,0.3767147612567845,0.5024747998134651,0.24573405126937942,0.6349601545545234,0.2573614445845948,0.3016421951425974,0.3570468372318651,0.5921643567627559,0.47851642114673526,0.4171937594348604,0.6182427814284541,0.37649989391059135,0.4678295704584489,0.4906489435013416,0.6151750652410919
