	canoe	trudge	kayak	trek	stride	vault	trot	hop	exit	scurry	bike	raft	dart	speed	lurch	inch	gallop	paddle	creep	stagger	meander	stumble	hike	skate	tumble	wander	cycle	hasten	chase	plunge	dash	scramble	glide	limp	taxi	row	crawl	depart	journey	float	race	hurry	arrive	drift	swim	ride	flee	cross	march	sail	descend	fly	ascend	walk	climb	rush	run	travel	go	refund	bequeath	ask	dictate	yield	guarantee	tell	mail	allot	forward	promise	trade	rent	cede	relay	read	lease	feed	explain	deny	teach	allocate	issue	show	pass	grant	award	deliver	present	offer	pay	sell	assign	transfer	give	checkpoint
Layer 11	1.0	1.0	0.0	0.0	0.5	0.5	1.0	1.0	0.5	0.3333333333333333	0.6666666666666666	0.6666666666666666	1.0	0.2	0.2	0.6	0.0	0.6666666666666666	0.14285714285714285	0.8571428571428571	0.75	0.6666666666666666	0.5	0.6	0.7	0.7272727272727273	0.45454545454545453	0.75	0.4166666666666667	0.5	0.3333333333333333	0.16666666666666666	0.5384615384615384	0.6428571428571429	0.3333333333333333	0.8125	0.782608695652174	0.44	0.2903225806451613	0.42857142857142855	0.6808510638297872	0.7551020408163265	0.4857142857142857	0.5949367088607594	0.5760869565217391	0.6304347826086957	0.5434782608695652	0.7391304347826086	0.7608695652173914	0.7717391304347826	0.5869565217391305	0.4673913043478261	0.5806451612903226	0.6666666666666666	0.6451612903225806	0.8279569892473119	0.4946236559139785	0.5376344086021505	0.4946236559139785	1.0	1.0	0.5882352941176471	0.5454545454545454	0.45454545454545453	0.4482758620689655	0.5806451612903226	0.625	0.6363636363636364	0.6410256410256411	0.6153846153846154	0.39622641509433965	0.5	0.31746031746031744	0.625	0.726027397260274	0.5135135135135135	0.6486486486486487	0.6351351351351351	0.44594594594594594	0.44594594594594594	0.8108108108108109	0.527027027027027	0.5540540540540541	0.7837837837837838	0.6486486486486487	0.40540540540540543	0.5	0.8378378378378378	0.7972972972972973	0.47297297297297297	0.5675675675675675	0.8108108108108109	0.7027027027027027	0.5135135135135135	0
Layer 12	1.0	1.0	1.0	0.0	0.5	0.5	1.0	1.0	0.5	0.3333333333333333	1.0	0.6666666666666666	1.0	0.6	0.2	0.2	0.0	0.6666666666666666	0.14285714285714285	1.0	0.75	0.5555555555555556	0.5	0.7	0.7	0.7272727272727273	0.45454545454545453	0.6666666666666666	0.5	0.25	0.25	0.08333333333333333	0.46153846153846156	0.6428571428571429	0.4666666666666667	0.6875	0.6521739130434783	0.68	0.41935483870967744	0.45714285714285713	0.723404255319149	0.7755102040816326	0.4714285714285714	0.5063291139240507	0.5978260869565217	0.6739130434782609	0.5543478260869565	0.75	0.7608695652173914	0.6739130434782609	0.6304347826086957	0.42391304347826086	0.4838709677419355	0.6021505376344086	0.6236559139784946	0.8172043010752689	0.5483870967741935	0.6559139784946236	0.44086021505376344	0.6	0.75	0.5882352941176471	0.45454545454545453	0.5	0.41379310344827586	0.5806451612903226	0.625	0.696969696969697	0.6410256410256411	0.6410256410256411	0.4528301886792453	0.5714285714285714	0.31746031746031744	0.5555555555555556	0.589041095890411	0.4189189189189189	0.6621621621621622	0.527027027027027	0.4594594594594595	0.4864864864864865	0.8108108108108109	0.5540540540540541	0.5405405405405406	0.7567567567567568	0.7297297297297297	0.7972972972972973	0.5540540540540541	0.8108108108108109	0.7297297297297297	0.5945945945945946	0.44594594594594594	0.7837837837837838	0.7027027027027027	0.5135135135135135	0
Layer 1	1.0	1.0	1.0	0.5	0.5	0.0	0.5	0.0	1.0	1.0	0.0	0.6666666666666666	0.6666666666666666	0.6	0.4	0.8	0.4	0.8333333333333334	0.14285714285714285	0.14285714285714285	0.5	0.3333333333333333	0.2	0.3	0.4	0.2727272727272727	0.5454545454545454	0.75	0.5833333333333334	0.8333333333333334	0.25	0.25	0.6153846153846154	0.6428571428571429	0.7333333333333333	0.375	0.30434782608695654	0.4	0.45161290322580644	0.4	0.6808510638297872	0.5102040816326531	0.42857142857142855	0.6329113924050633	0.5434782608695652	0.5217391304347826	0.6739130434782609	0.5652173913043478	0.532608695652174	0.41304347826086957	0.532608695652174	0.391304347826087	0.46236559139784944	0.5053763440860215	0.3548387096774194	0.5268817204301075	0.5376344086021505	0.45161290322580644	0.6021505376344086	0.6	0.125	0.6470588235294118	0.36363636363636365	0.36363636363636365	0.4482758620689655	0.5806451612903226	0.53125	0.6363636363636364	0.5128205128205128	0.4358974358974359	0.7735849056603774	0.5535714285714286	0.6507936507936508	0.7083333333333334	0.6575342465753424	0.7567567567567568	0.6216216216216216	0.7297297297297297	0.43243243243243246	0.6621621621621622	0.4864864864864865	0.7162162162162162	0.6216216216216216	0.6621621621621622	0.6756756756756757	0.8243243243243243	0.581081081081081	0.6351351351351351	0.7972972972972973	0.581081081081081	0.6891891891891891	0.5675675675675675	0.8378378378378378	0.40540540540540543	10
Layer 2	1.0	0.0	1.0	1.0	0.5	1.0	1.0	0.0	0.5	0.6666666666666666	0.0	0.6666666666666666	0.6666666666666666	0.6	0.6	0.6	0.4	0.8333333333333334	0.7142857142857143	0.7142857142857143	0.875	0.6666666666666666	0.4	0.5	0.6	0.45454545454545453	0.5454545454545454	0.6666666666666666	0.5833333333333334	0.5	0.16666666666666666	0.3333333333333333	0.38461538461538464	0.5	0.26666666666666666	0.625	0.6956521739130435	0.44	0.3870967741935484	0.7142857142857143	0.7446808510638298	0.4897959183673469	0.5	0.5822784810126582	0.6413043478260869	0.6956521739130435	0.7608695652173914	0.4782608695652174	0.6956521739130435	0.4673913043478261	0.5978260869565217	0.44565217391304346	0.4838709677419355	0.44086021505376344	0.45161290322580644	0.7204301075268817	0.6236559139784946	0.5806451612903226	0.5053763440860215	0.6	0.625	0.35294117647058826	0.22727272727272727	0.4090909090909091	0.4482758620689655	0.6774193548387096	0.625	0.7878787878787878	0.6410256410256411	0.6153846153846154	0.32075471698113206	0.32142857142857145	0.5079365079365079	0.5416666666666666	0.821917808219178	0.4189189189189189	0.6621621621621622	0.7027027027027027	0.2972972972972973	0.5405405405405406	0.8243243243243243	0.6891891891891891	0.4594594594594595	0.7027027027027027	0.581081081081081	0.6891891891891891	0.4189189189189189	0.7702702702702703	0.5	0.5405405405405406	0.8108108108108109	0.28378378378378377	0.8108108108108109	0.4594594594594595	10
Layer 3	1.0	0.0	1.0	1.0	0.0	0.5	1.0	0.0	0.5	0.6666666666666666	0.3333333333333333	0.6666666666666666	1.0	0.6	0.4	0.8	0.4	0.3333333333333333	0.5714285714285714	0.8571428571428571	0.625	0.5555555555555556	0.3	0.4	0.7	0.5454545454545454	0.7272727272727273	0.9166666666666666	0.9166666666666666	0.5	0.3333333333333333	0.4166666666666667	0.6153846153846154	0.5	0.3333333333333333	0.8125	0.5652173913043478	0.64	0.41935483870967744	0.5428571428571428	0.6170212765957447	0.4489795918367347	0.5285714285714286	0.5063291139240507	0.6521739130434783	0.75	0.5434782608695652	0.6195652173913043	0.8260869565217391	0.5869565217391305	0.4673913043478261	0.43478260869565216	0.5053763440860215	0.7311827956989247	0.5268817204301075	0.8279569892473119	0.7419354838709677	0.6559139784946236	0.45161290322580644	0.6	1.0	0.35294117647058826	0.4090909090909091	0.4090909090909091	0.41379310344827586	0.6451612903225806	0.59375	0.6060606060606061	0.7435897435897436	0.41025641025641024	0.2641509433962264	0.4642857142857143	0.3492063492063492	0.4027777777777778	0.863013698630137	0.4864864864864865	0.5	0.6351351351351351	0.40540540540540543	0.6081081081081081	0.7972972972972973	0.6756756756756757	0.5	0.7702702702702703	0.7837837837837838	0.33783783783783783	0.33783783783783783	0.9054054054054054	0.6756756756756757	0.5405405405405406	0.7432432432432432	0.7432432432432432	0.8513513513513513	0.3783783783783784	10
Layer 4	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.5	0.3333333333333333	0.6666666666666666	0.6666666666666666	1.0	0.6	0.4	0.6	0.4	0.6666666666666666	0.42857142857142855	0.8571428571428571	0.75	0.5555555555555556	0.4	0.6	0.9	0.45454545454545453	0.7272727272727273	0.8333333333333334	0.8333333333333334	0.4166666666666667	0.16666666666666666	0.3333333333333333	0.46153846153846156	0.6428571428571429	0.4666666666666667	0.8125	0.5652173913043478	0.36	0.2903225806451613	0.45714285714285713	0.7021276595744681	0.5714285714285714	0.44285714285714284	0.5189873417721519	0.6086956521739131	0.5869565217391305	0.5978260869565217	0.6521739130434783	0.6521739130434783	0.6304347826086957	0.5217391304347826	0.3695652173913043	0.5376344086021505	0.6021505376344086	0.7096774193548387	0.7204301075268817	0.6344086021505376	0.6021505376344086	0.3978494623655914	0.8	1.0	0.6470588235294118	0.45454545454545453	0.45454545454545453	0.4827586206896552	0.6774193548387096	0.625	0.6363636363636364	0.7692307692307693	0.5641025641025641	0.3584905660377358	0.5178571428571429	0.5714285714285714	0.4027777777777778	0.7534246575342466	0.4864864864864865	0.6081081081081081	0.6891891891891891	0.43243243243243246	0.6081081081081081	0.8378378378378378	0.6216216216216216	0.40540540540540543	0.7432432432432432	0.7027027027027027	0.40540540540540543	0.44594594594594594	0.8648648648648649	0.7162162162162162	0.5405405405405406	0.6756756756756757	0.7567567567567568	0.7702702702702703	0.43243243243243246	10
Layer 5	1.0	0.0	0.0	1.0	0.5	0.0	0.5	0.0	1.0	0.3333333333333333	1.0	0.6666666666666666	1.0	0.6	0.6	0.4	0.4	0.6666666666666666	0.14285714285714285	0.8571428571428571	1.0	0.6666666666666666	0.4	0.5	0.8	0.2727272727272727	0.6363636363636364	0.75	0.5833333333333334	0.4166666666666667	0.08333333333333333	0.25	0.5384615384615384	0.6428571428571429	0.4666666666666667	0.6875	0.6956521739130435	0.28	0.3225806451612903	0.45714285714285713	0.7021276595744681	0.673469387755102	0.5857142857142857	0.620253164556962	0.5869565217391305	0.5869565217391305	0.5760869565217391	0.6956521739130435	0.6847826086956522	0.6413043478260869	0.6847826086956522	0.34782608695652173	0.6881720430107527	0.7311827956989247	0.5161290322580645	0.7096774193548387	0.6774193548387096	0.6021505376344086	0.46236559139784944	0.8	0.875	0.5294117647058824	0.4090909090909091	0.45454545454545453	0.3448275862068966	0.5483870967741935	0.65625	0.7272727272727273	0.8461538461538461	0.5128205128205128	0.41509433962264153	0.5535714285714286	0.7142857142857143	0.3055555555555556	0.684931506849315	0.527027027027027	0.6351351351351351	0.6486486486486487	0.47297297297297297	0.6891891891891891	0.8243243243243243	0.4864864864864865	0.4189189189189189	0.8108108108108109	0.7432432432432432	0.5135135135135135	0.35135135135135137	0.7837837837837838	0.7432432432432432	0.581081081081081	0.6756756756756757	0.7027027027027027	0.7837837837837838	0.35135135135135137	10
Layer 6	1.0	1.0	0.0	1.0	0.5	0.5	1.0	1.0	1.0	0.3333333333333333	1.0	0.6666666666666666	1.0	0.8	0.2	1.0	0.4	0.8333333333333334	0.42857142857142855	1.0	0.875	0.4444444444444444	0.6	0.4	0.6	0.36363636363636365	0.7272727272727273	0.5833333333333334	0.5	0.16666666666666666	0.16666666666666666	0.3333333333333333	0.38461538461538464	0.5	0.5333333333333333	0.75	0.6086956521739131	0.56	0.3225806451612903	0.4	0.6808510638297872	0.7551020408163265	0.5	0.5443037974683544	0.5108695652173914	0.6304347826086957	0.5869565217391305	0.7608695652173914	0.7065217391304348	0.782608695652174	0.5543478260869565	0.532608695652174	0.5806451612903226	0.6666666666666666	0.5698924731182796	0.6989247311827957	0.6451612903225806	0.5698924731182796	0.4731182795698925	0.8	0.75	0.47058823529411764	0.4090909090909091	0.5454545454545454	0.3793103448275862	0.5483870967741935	0.53125	0.7878787878787878	0.8205128205128205	0.38461538461538464	0.3018867924528302	0.4642857142857143	0.4603174603174603	0.4027777777777778	0.6301369863013698	0.5	0.581081081081081	0.6621621621621622	0.6216216216216216	0.527027027027027	0.9324324324324325	0.5	0.5675675675675675	0.7162162162162162	0.6891891891891891	0.4864864864864865	0.3783783783783784	0.7837837837837838	0.7702702702702703	0.6351351351351351	0.5	0.7972972972972973	0.7837837837837838	0.4189189189189189	10
Layer 7	1.0	1.0	0.0	0.0	0.5	0.0	1.0	1.0	1.0	0.3333333333333333	0.6666666666666666	0.6666666666666666	1.0	0.6	0.6	0.8	0.6	0.6666666666666666	0.14285714285714285	1.0	0.75	0.5555555555555556	0.6	0.4	0.9	0.2727272727272727	0.5454545454545454	0.5833333333333334	0.5833333333333334	0.3333333333333333	0.25	0.25	0.23076923076923078	0.6428571428571429	0.3333333333333333	0.6875	0.5652173913043478	0.32	0.22580645161290322	0.4857142857142857	0.5531914893617021	0.6326530612244898	0.4857142857142857	0.569620253164557	0.6304347826086957	0.532608695652174	0.5760869565217391	0.6847826086956522	0.5652173913043478	0.7065217391304348	0.6086956521739131	0.31521739130434784	0.6451612903225806	0.7204301075268817	0.5161290322580645	0.7204301075268817	0.5806451612903226	0.5591397849462365	0.43010752688172044	0.8	0.875	0.47058823529411764	0.36363636363636365	0.4090909090909091	0.3793103448275862	0.6129032258064516	0.625	0.7272727272727273	0.7435897435897436	0.41025641025641024	0.41509433962264153	0.48214285714285715	0.6507936507936508	0.4027777777777778	0.6712328767123288	0.40540540540540543	0.5945945945945946	0.5540540540540541	0.4864864864864865	0.5945945945945946	0.8918918918918919	0.5	0.5	0.7972972972972973	0.7027027027027027	0.581081081081081	0.32432432432432434	0.7972972972972973	0.8513513513513513	0.5540540540540541	0.5675675675675675	0.6891891891891891	0.8108108108108109	0.44594594594594594	10
Layer 8	1.0	0.0	0.0	0.0	1.0	0.5	1.0	1.0	1.0	0.6666666666666666	0.6666666666666666	0.6666666666666666	1.0	0.6	0.2	0.8	0.6	0.6666666666666666	0.2857142857142857	1.0	0.375	0.5555555555555556	0.6	0.4	0.9	0.36363636363636365	0.5454545454545454	0.6666666666666666	0.5	0.3333333333333333	0.25	0.16666666666666666	0.38461538461538464	0.7142857142857143	0.4	0.9375	0.5652173913043478	0.4	0.16129032258064516	0.5142857142857142	0.6170212765957447	0.7346938775510204	0.5285714285714286	0.46835443037974683	0.5869565217391305	0.532608695652174	0.6086956521739131	0.6195652173913043	0.6956521739130435	0.7608695652173914	0.6086956521739131	0.3804347826086957	0.5591397849462365	0.7204301075268817	0.4838709677419355	0.7204301075268817	0.5591397849462365	0.5483870967741935	0.5591397849462365	1.0	0.75	0.5882352941176471	0.4090909090909091	0.3181818181818182	0.3793103448275862	0.6451612903225806	0.65625	0.7878787878787878	0.6923076923076923	0.41025641025641024	0.4339622641509434	0.48214285714285715	0.38095238095238093	0.5277777777777778	0.7945205479452054	0.35135135135135137	0.43243243243243246	0.527027027027027	0.5	0.5135135135135135	0.8648648648648649	0.44594594594594594	0.5675675675675675	0.8243243243243243	0.7027027027027027	0.4189189189189189	0.4189189189189189	0.8378378378378378	0.7972972972972973	0.5405405405405406	0.6081081081081081	0.7297297297297297	0.8243243243243243	0.43243243243243246	10
Layer 9	1.0	1.0	0.0	0.5	0.5	0.0	1.0	1.0	1.0	0.6666666666666666	0.6666666666666666	0.6666666666666666	1.0	0.8	0.2	0.8	0.4	0.6666666666666666	0.5714285714285714	0.8571428571428571	0.5	0.4444444444444444	0.5	0.6	0.7	0.5454545454545454	0.36363636363636365	0.5833333333333334	0.5	0.4166666666666667	0.5833333333333334	0.25	0.46153846153846156	0.6428571428571429	0.3333333333333333	1.0	0.782608695652174	0.36	0.3225806451612903	0.5142857142857142	0.7659574468085106	0.7142857142857143	0.4857142857142857	0.45569620253164556	0.717391304347826	0.6086956521739131	0.5869565217391305	0.6847826086956522	0.6521739130434783	0.8260869565217391	0.5760869565217391	0.41304347826086957	0.5698924731182796	0.6666666666666666	0.5268817204301075	0.7634408602150538	0.43010752688172044	0.5268817204301075	0.4731182795698925	1.0	0.75	0.47058823529411764	0.5454545454545454	0.36363636363636365	0.4827586206896552	0.6129032258064516	0.65625	0.6060606060606061	0.5641025641025641	0.48717948717948717	0.33962264150943394	0.48214285714285715	0.2698412698412698	0.5555555555555556	0.6438356164383562	0.5135135135135135	0.581081081081081	0.581081081081081	0.5405405405405406	0.5	0.8513513513513513	0.4594594594594595	0.5540540540540541	0.7432432432432432	0.7432432432432432	0.5	0.4594594594594595	0.8513513513513513	0.7702702702702703	0.6351351351351351	0.5945945945945946	0.7567567567567568	0.8918918918918919	0.5405405405405406	10
Layer 10	1.0	1.0	0.0	0.5	0.5	0.5	1.0	1.0	1.0	0.3333333333333333	0.6666666666666666	0.6666666666666666	1.0	0.6	0.2	0.8	0.4	0.6666666666666666	0.2857142857142857	0.8571428571428571	0.375	0.4444444444444444	0.5	0.6	0.7	0.6363636363636364	0.36363636363636365	0.6666666666666666	0.5833333333333334	0.3333333333333333	0.5833333333333334	0.4166666666666667	0.46153846153846156	0.6428571428571429	0.5333333333333333	0.875	0.782608695652174	0.56	0.2903225806451613	0.4	0.7021276595744681	0.673469387755102	0.45714285714285713	0.5189873417721519	0.5760869565217391	0.6195652173913043	0.5652173913043478	0.7717391304347826	0.7608695652173914	0.782608695652174	0.6195652173913043	0.43478260869565216	0.45161290322580644	0.6236559139784946	0.6774193548387096	0.8172043010752689	0.46236559139784944	0.5913978494623656	0.41935483870967744	0.8	0.625	0.47058823529411764	0.5909090909090909	0.3181818181818182	0.4482758620689655	0.6129032258064516	0.59375	0.7272727272727273	0.6153846153846154	0.6153846153846154	0.32075471698113206	0.5892857142857143	0.3333333333333333	0.5	0.6027397260273972	0.4864864864864865	0.5945945945945946	0.5945945945945946	0.5675675675675675	0.47297297297297297	0.8378378378378378	0.44594594594594594	0.6081081081081081	0.7297297297297297	0.7162162162162162	0.6216216216216216	0.527027027027027	0.7837837837837838	0.6891891891891891	0.6216216216216216	0.5675675675675675	0.7702702702702703	0.7567567567567568	0.5	10
Layer 11	1.0	1.0	0.0	0.0	0.5	0.5	1.0	1.0	0.5	0.3333333333333333	0.6666666666666666	0.6666666666666666	1.0	0.6	0.2	0.6	0.0	0.6666666666666666	0.14285714285714285	0.8571428571428571	0.625	0.6666666666666666	0.5	0.7	0.7	0.8181818181818182	0.5454545454545454	0.5833333333333334	0.4166666666666667	0.3333333333333333	0.3333333333333333	0.08333333333333333	0.46153846153846156	0.7857142857142857	0.3333333333333333	0.8125	0.7391304347826086	0.52	0.3225806451612903	0.4	0.6808510638297872	0.7551020408163265	0.4714285714285714	0.5569620253164557	0.5652173913043478	0.6956521739130435	0.5	0.7717391304347826	0.75	0.7934782608695652	0.5978260869565217	0.43478260869565216	0.5913978494623656	0.6451612903225806	0.6236559139784946	0.8064516129032258	0.5376344086021505	0.5268817204301075	0.5268817204301075	0.6	0.875	0.5294117647058824	0.5454545454545454	0.45454545454545453	0.4482758620689655	0.6129032258064516	0.59375	0.5757575757575758	0.6153846153846154	0.5641025641025641	0.39622641509433965	0.5357142857142857	0.31746031746031744	0.6111111111111112	0.684931506849315	0.4864864864864865	0.6621621621621622	0.6621621621621622	0.5	0.44594594594594594	0.8108108108108109	0.5135135135135135	0.527027027027027	0.7972972972972973	0.6216216216216216	0.43243243243243246	0.5135135135135135	0.8513513513513513	0.7837837837837838	0.4594594594594595	0.581081081081081	0.8108108108108109	0.7027027027027027	0.44594594594594594	10
Layer 12	1.0	1.0	1.0	0.0	0.5	0.5	1.0	1.0	0.5	0.3333333333333333	1.0	0.6666666666666666	1.0	0.6	0.2	0.0	0.0	0.6666666666666666	0.14285714285714285	1.0	0.75	0.4444444444444444	0.5	0.8	0.7	0.7272727272727273	0.5454545454545454	0.6666666666666666	0.5	0.25	0.25	0.08333333333333333	0.46153846153846156	0.6428571428571429	0.4	0.6875	0.6086956521739131	0.68	0.3870967741935484	0.42857142857142855	0.723404255319149	0.7959183673469388	0.5142857142857142	0.4936708860759494	0.6086956521739131	0.6739130434782609	0.5652173913043478	0.6956521739130435	0.7608695652173914	0.6413043478260869	0.6413043478260869	0.41304347826086957	0.4838709677419355	0.5913978494623656	0.6344086021505376	0.7956989247311828	0.5591397849462365	0.6559139784946236	0.4731182795698925	0.6	0.75	0.5882352941176471	0.5	0.45454545454545453	0.4482758620689655	0.6129032258064516	0.625	0.696969696969697	0.6410256410256411	0.5897435897435898	0.41509433962264153	0.5535714285714286	0.30158730158730157	0.5555555555555556	0.6164383561643836	0.3783783783783784	0.6756756756756757	0.5405405405405406	0.4594594594594595	0.4864864864864865	0.8243243243243243	0.5945945945945946	0.527027027027027	0.7567567567567568	0.7027027027027027	0.7972972972972973	0.5405405405405406	0.7972972972972973	0.7297297297297297	0.5675675675675675	0.44594594594594594	0.7972972972972973	0.6756756756756757	0.4864864864864865	10
Layer 1	1.0	1.0	1.0	0.5	0.5	0.0	0.5	0.0	1.0	1.0	0.0	0.6666666666666666	0.6666666666666666	0.6	0.4	0.8	0.4	0.6666666666666666	0.14285714285714285	0.2857142857142857	0.5	0.3333333333333333	0.2	0.2	0.4	0.2727272727272727	0.5454545454545454	0.75	0.5	0.6666666666666666	0.25	0.4166666666666667	0.5384615384615384	0.5714285714285714	0.6	0.3125	0.30434782608695654	0.4	0.3870967741935484	0.42857142857142855	0.6595744680851063	0.46938775510204084	0.4142857142857143	0.620253164556962	0.5108695652173914	0.5978260869565217	0.6521739130434783	0.5108695652173914	0.4782608695652174	0.44565217391304346	0.5217391304347826	0.34782608695652173	0.44086021505376344	0.46236559139784944	0.3118279569892473	0.46236559139784944	0.43010752688172044	0.3870967741935484	0.4838709677419355	0.6	0.25	0.6470588235294118	0.5	0.22727272727272727	0.5172413793103449	0.5161290322580645	0.53125	0.6666666666666666	0.5384615384615384	0.5384615384615384	0.7924528301886793	0.5714285714285714	0.6507936507936508	0.6944444444444444	0.7123287671232876	0.7162162162162162	0.6891891891891891	0.7297297297297297	0.5540540540540541	0.6216216216216216	0.6756756756756757	0.7027027027027027	0.6486486486486487	0.6081081081081081	0.5945945945945946	0.8783783783783784	0.6351351351351351	0.6351351351351351	0.8108108108108109	0.5135135135135135	0.6351351351351351	0.5675675675675675	0.8783783783783784	0.3918918918918919	20
Layer 2	0.0	0.0	1.0	0.5	0.0	1.0	1.0	1.0	0.5	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.6666666666666666	0.4	0.6	0.8	0.6	1.0	0.2857142857142857	0.7142857142857143	0.75	0.4444444444444444	0.4	0.1	0.7	0.2727272727272727	0.36363636363636365	0.8333333333333334	0.6666666666666666	0.4166666666666667	0.25	0.3333333333333333	0.38461538461538464	0.2857142857142857	0.3333333333333333	0.5	0.7391304347826086	0.48	0.45161290322580644	0.5714285714285714	0.6808510638297872	0.5714285714285714	0.37142857142857144	0.6075949367088608	0.7065217391304348	0.6521739130434783	0.7717391304347826	0.5760869565217391	0.6630434782608695	0.44565217391304346	0.6304347826086957	0.34782608695652173	0.3870967741935484	0.6344086021505376	0.43010752688172044	0.7204301075268817	0.6344086021505376	0.5053763440860215	0.5913978494623656	0.8	0.875	0.35294117647058826	0.2727272727272727	0.5909090909090909	0.4827586206896552	0.8064516129032258	0.65625	0.7878787878787878	0.6923076923076923	0.5641025641025641	0.22641509433962265	0.48214285714285715	0.5873015873015873	0.4444444444444444	0.7534246575342466	0.5540540540540541	0.6351351351351351	0.7162162162162162	0.4594594594594595	0.6621621621621622	0.8378378378378378	0.7162162162162162	0.40540540540540543	0.6891891891891891	0.36486486486486486	0.6486486486486487	0.33783783783783783	0.8378378378378378	0.6216216216216216	0.5405405405405406	0.8513513513513513	0.33783783783783783	0.8648648648648649	0.4594594594594595	20
Layer 3	1.0	1.0	1.0	0.5	0.0	1.0	1.0	1.0	1.0	0.6666666666666666	0.3333333333333333	0.6666666666666666	1.0	0.4	0.4	0.8	0.4	1.0	0.5714285714285714	0.8571428571428571	0.75	0.4444444444444444	0.4	0.1	0.7	0.2727272727272727	0.2727272727272727	0.75	0.5833333333333334	0.25	0.25	0.5833333333333334	0.38461538461538464	0.21428571428571427	0.5333333333333333	0.5625	0.6956521739130435	0.48	0.3548387096774194	0.5428571428571428	0.7021276595744681	0.7142857142857143	0.5142857142857142	0.7215189873417721	0.7065217391304348	0.6630434782608695	0.6413043478260869	0.5217391304347826	0.6739130434782609	0.5	0.5869565217391305	0.32608695652173914	0.41935483870967744	0.6881720430107527	0.4731182795698925	0.7956989247311828	0.6236559139784946	0.5483870967741935	0.6021505376344086	0.6	0.875	0.4117647058823529	0.2727272727272727	0.6363636363636364	0.41379310344827586	0.8064516129032258	0.75	0.7272727272727273	0.7948717948717948	0.6153846153846154	0.24528301886792453	0.4642857142857143	0.6190476190476191	0.4861111111111111	0.6986301369863014	0.5405405405405406	0.5675675675675675	0.7027027027027027	0.40540540540540543	0.7027027027027027	0.8513513513513513	0.7837837837837838	0.35135135135135137	0.6216216216216216	0.35135135135135137	0.6621621621621622	0.3108108108108108	0.7972972972972973	0.6486486486486487	0.5675675675675675	0.8648648648648649	0.3108108108108108	0.8513513513513513	0.4594594594594595	20
Layer 4	1.0	0.0	1.0	0.5	0.0	0.5	0.5	1.0	1.0	0.6666666666666666	0.6666666666666666	0.6666666666666666	1.0	0.6	0.8	0.8	0.4	0.8333333333333334	0.2857142857142857	0.7142857142857143	0.875	0.3333333333333333	0.5	0.2	0.7	0.18181818181818182	0.36363636363636365	0.5	0.4166666666666667	0.25	0.3333333333333333	0.5833333333333334	0.46153846153846156	0.14285714285714285	0.5333333333333333	0.375	0.7391304347826086	0.56	0.1935483870967742	0.4857142857142857	0.6595744680851063	0.7142857142857143	0.5	0.7088607594936709	0.7608695652173914	0.6521739130434783	0.7282608695652174	0.5760869565217391	0.7282608695652174	0.5543478260869565	0.5	0.31521739130434784	0.3978494623655914	0.7204301075268817	0.46236559139784944	0.8172043010752689	0.5698924731182796	0.5268817204301075	0.6021505376344086	0.8	0.875	0.4117647058823529	0.4090909090909091	0.7272727272727273	0.4482758620689655	0.6774193548387096	0.625	0.7878787878787878	0.7692307692307693	0.6153846153846154	0.18867924528301888	0.6785714285714286	0.5238095238095238	0.5138888888888888	0.6575342465753424	0.6351351351351351	0.6081081081081081	0.6756756756756757	0.4189189189189189	0.6216216216216216	0.8513513513513513	0.8243243243243243	0.4189189189189189	0.6621621621621622	0.2972972972972973	0.6891891891891891	0.2702702702702703	0.7567567567567568	0.6216216216216216	0.6081081081081081	0.8513513513513513	0.2702702702702703	0.8243243243243243	0.44594594594594594	20
Layer 5	1.0	0.0	1.0	0.5	0.0	0.5	0.5	1.0	1.0	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.6	0.8	0.6	0.6	0.8333333333333334	0.2857142857142857	0.8571428571428571	0.875	0.5555555555555556	0.5	0.3	0.7	0.09090909090909091	0.45454545454545453	0.5	0.3333333333333333	0.16666666666666666	0.25	0.5833333333333334	0.23076923076923078	0.21428571428571427	0.4666666666666667	0.4375	0.6086956521739131	0.56	0.22580645161290322	0.5142857142857142	0.6170212765957447	0.7346938775510204	0.4857142857142857	0.6708860759493671	0.7934782608695652	0.5652173913043478	0.6956521739130435	0.5760869565217391	0.6630434782608695	0.5652173913043478	0.5108695652173914	0.3804347826086957	0.41935483870967744	0.7311827956989247	0.45161290322580644	0.7741935483870968	0.5698924731182796	0.4838709677419355	0.5591397849462365	0.4	0.875	0.47058823529411764	0.45454545454545453	0.7272727272727273	0.4827586206896552	0.6774193548387096	0.5625	0.8181818181818182	0.7948717948717948	0.5897435897435898	0.24528301886792453	0.5892857142857143	0.49206349206349204	0.5555555555555556	0.4931506849315068	0.6351351351351351	0.6351351351351351	0.7567567567567568	0.44594594594594594	0.6351351351351351	0.8648648648648649	0.7972972972972973	0.40540540540540543	0.6486486486486487	0.33783783783783783	0.7837837837837838	0.28378378378378377	0.7432432432432432	0.6216216216216216	0.6081081081081081	0.8243243243243243	0.33783783783783783	0.7837837837837838	0.47297297297297297	20
